    1 |   2 |   ::     | label_basic_block_1: s_mov_b64 s[20:21], exec
    2 |   2 |   ::     | s_wqm_b64 exec, exec
    3 |   2 |   ::     | s_mov_b32 s0, s1
    4 |   2 |   ::     | s_movk_i32 s1, 0x0000
    5 |   2 |   ::     | s_mov_b32 s4, s2
    6 |   2 |   ::     | s_movk_i32 s5, 0x0000
    7 |   2 |   ::     | s_mov_b32 s2, s3
    8 |   2 |   ::     | s_movk_i32 s3, 0x0000
    9 |   2 |   ::     | s_load_dwordx4 s[8:11], s[2:3], 0x140
   10 |   2 |   ::     | s_waitcnt lgkmcnt(0)
   11 |   2 |   ::     | s_andn2_b32 s9, s9, 0x3fff0000
   12 |   2 |   ::     | s_buffer_load_dwordx4 s[8:11], s[8:11], 0x10
   13 |   2 |   ::     | s_waitcnt lgkmcnt(0)
   14 |   3 | ^ v:     | v_add_f32 v0, s8, v2
   15 |   3 | :^ :     | v_mov_b32 v1, s9
   16 |   3 | :x v     | v_mad_legacy_f32 v1, v3, s10, v1
   17 |   3 | ::^      | v_mov_b32 v2, 0xb58637bd
   18 |   3 | :::      | s_mov_b32 s2, 0x3a000008
   19 |   3 | v:x      | v_mac_f32 v2, s2, v0
   20 |   4 | :::^     | v_mov_b32 v3, 0xb60637bd
   21 |   4 | ::::     | s_mov_b32 s2, 0x3a000011
   22 |   4 | :v:x     | v_mac_f32 v3, s2, v1
   23 |   5 | ::::^    | v_mov_b32 v4, 0xb649539c
   24 |   5 | :::::    | s_mov_b32 s2, 0x3a000019
   25 |   5 | v:::x    | v_mac_f32 v4, s2, v0
   26 |   5 | ^::::    | v_mov_b32 v0, 0xb68637bd
   27 |   5 | :::::    | s_mov_b32 s2, 0x3a000022
   28 |   5 | xv:::    | v_mac_f32 v0, s2, v1
   29 |   5 | :^:::    | v_mov_b32 v1, 0x358637bd
   30 |   5 | :::::    | s_mov_b32 s2, 0x3f7ffff0
   31 |   5 | :xv::    | v_mac_f32 v1, s2, v2
   32 |   5 | ::^::    | v_mov_b32 v2, 0x360637bd
   33 |   5 | :::::    | s_mov_b32 s2, 0x3f7fffde
   34 |   5 | ::xv:    | v_mac_f32 v2, s2, v3
   35 |   5 | :::^:    | v_mov_b32 v3, 0x3649539c
   36 |   5 | :::::    | s_mov_b32 s2, 0x3f7fffce
   37 |   5 | :::xv    | v_mac_f32 v3, s2, v4
   38 |   5 | ::::^    | v_mov_b32 v4, 0x368637bd
   39 |   5 | :::::    | s_mov_b32 s2, 0x3f7fffbc
   40 |   5 | v:::x    | v_mac_f32 v4, s2, v0
   41 |   5 | ^v:v:    | v_add_f32 v0, v1, v3
   42 |   5 | :^v:v    | v_add_f32 v1, v2, v4
   43 |   4 | ::::     | s_movk_i32 s2, 0x0000
   44 |   4 | ::::     | s_movk_i32 s3, 0x0010
   45 |   4 | ::::     | label_label_0042: s_cmp_gt_u32 s3, 0
   46 |   4 | ::::     | s_cbranch_scc0 label_0FF9
   47 |   4 | ::::     | label_basic_block_3: s_lshl_b32 s6, s2, 5
   48 |   4 | ::::     | s_load_dwordx8 s[8:15], s[0:1], s6
   49 |   4 | ::::     | s_lshl_b32 s6, s2, 4
   50 |   4 | ::::     | s_load_dwordx4 s[16:19], s[4:5], s6
   51 |   4 | ::::     | s_add_u32 s2, s2, 1
   52 |   4 | ::::     | s_sub_i32 s3, s3, 1
   53 |   4 | ::::     | s_waitcnt lgkmcnt(0)
   54 |   4 | xxvv     | image_sample v[0:1], v[0:3], s[8:15], s[16:19]
   55 |   2 | ::       | s_waitcnt vmcnt(0)
   56 |   2 | x:       | v_add_f32 v0, 0x358637bd, v0
   57 |   2 | :x       | v_add_f32 v1, 0x358637bd, v1
   58 |   3 | ::^      | v_mov_b32 v2, 0xb58637bd
   59 |   3 | :::      | s_mov_b32 s6, 0x3f800008
   60 |   4 | :::^     | v_mov_b32 v3, 0xb60637bd
   61 |   4 | ::::     | s_mov_b32 s7, 0x3f800011
   62 |   5 | ::::^    | v_mov_b32 v4, 0xb649539c
   63 |   5 | :::::    | s_mov_b32 s8, 0x3f800019
   64 |   6 | :::::^   | v_mov_b32 v5, 0xb68637bd
   65 |   6 | ::::::   | s_mov_b32 s9, 0x3f800022
   66 |   6 | v:x:::   | v_mac_f32 v2, s6, v0
   67 |   6 | :v:x::   | v_mac_f32 v3, s7, v1
   68 |   6 | v:::x:   | v_mac_f32 v4, s8, v0
   69 |   5 |  v:::x   | v_mac_f32 v5, s9, v1
   70 |   5 | ^ ::::   | v_mov_b32 v0, 0x358637bd
   71 |   5 | : ::::   | s_mov_b32 s6, 0x3f7ffff0
   72 |   6 | :^::::   | v_mov_b32 v1, 0x360637bd
   73 |   6 | ::::::   | s_mov_b32 s7, 0x3f7fffde
   74 |   7 | ::::::^  | v_mov_b32 v6, 0x3649539c
   75 |   7 | :::::::  | s_mov_b32 s8, 0x3f7fffce
   76 |   8 | :::::::^ | v_mov_b32 v7, 0x368637bd
   77 |   8 | :::::::: | s_mov_b32 s9, 0x3f7fffbc
   78 |   8 | x:v::::: | v_mac_f32 v0, s6, v2
   79 |   7 | :x v:::: | v_mac_f32 v1, s7, v3
   80 |   6 | ::  v:x: | v_mac_f32 v6, s8, v4
   81 |   5 | ::   v:x | v_mac_f32 v7, s9, v5
   82 |   5 | ::^   :: | v_mov_b32 v2, 0xb58637bd
   83 |   5 | :::   :: | s_mov_b32 s6, 0x3f800008
   84 |   6 | :::^  :: | v_mov_b32 v3, 0xb60637bd
   85 |   6 | ::::  :: | s_mov_b32 s7, 0x3f800011
   86 |   7 | ::::^ :: | v_mov_b32 v4, 0xb649539c
   87 |   7 | ::::: :: | s_mov_b32 s8, 0x3f800019
   88 |   8 | :::::^:: | v_mov_b32 v5, 0xb68637bd
   89 |   8 | :::::::: | s_mov_b32 s9, 0x3f800022
   90 |   8 | v:x::::: | v_mac_f32 v2, s6, v0
   91 |   7 |  v:x:::: | v_mac_f32 v3, s7, v1
   92 |   6 |   ::x:v: | v_mac_f32 v4, s8, v6
   93 |   5 |   :::x v | v_mac_f32 v5, s9, v7
   94 |   5 | ^ ::::   | v_mov_b32 v0, 0x358637bd
   95 |   5 | : ::::   | s_mov_b32 s6, 0x3f7ffff0
   96 |   6 | :^::::   | v_mov_b32 v1, 0x360637bd
   97 |   6 | ::::::   | s_mov_b32 s7, 0x3f7fffde
   98 |   7 | ::::::^  | v_mov_b32 v6, 0x3649539c
   99 |   7 | :::::::  | s_mov_b32 s8, 0x3f7fffce
  100 |   8 | :::::::^ | v_mov_b32 v7, 0x368637bd
  101 |   8 | :::::::: | s_mov_b32 s9, 0x3f7fffbc
  102 |   8 | x:v::::: | v_mac_f32 v0, s6, v2
  103 |   7 | :x v:::: | v_mac_f32 v1, s7, v3
  104 |   6 | ::  v:x: | v_mac_f32 v6, s8, v4
  105 |   5 | ::   v:x | v_mac_f32 v7, s9, v5
  106 |   5 | ::^   :: | v_mov_b32 v2, 0xb58637bd
  107 |   5 | :::   :: | s_mov_b32 s6, 0x3f800008
  108 |   6 | :::^  :: | v_mov_b32 v3, 0xb60637bd
  109 |   6 | ::::  :: | s_mov_b32 s7, 0x3f800011
  110 |   7 | ::::^ :: | v_mov_b32 v4, 0xb649539c
  111 |   7 | ::::: :: | s_mov_b32 s8, 0x3f800019
  112 |   8 | :::::^:: | v_mov_b32 v5, 0xb68637bd
  113 |   8 | :::::::: | s_mov_b32 s9, 0x3f800022
  114 |   8 | v:x::::: | v_mac_f32 v2, s6, v0
  115 |   7 |  v:x:::: | v_mac_f32 v3, s7, v1
  116 |   6 |   ::x:v: | v_mac_f32 v4, s8, v6
  117 |   5 |   :::x v | v_mac_f32 v5, s9, v7
  118 |   5 | ^ ::::   | v_mov_b32 v0, 0x358637bd
  119 |   5 | : ::::   | s_mov_b32 s6, 0x3f7ffff0
  120 |   6 | :^::::   | v_mov_b32 v1, 0x360637bd
  121 |   6 | ::::::   | s_mov_b32 s7, 0x3f7fffde
  122 |   7 | ::::::^  | v_mov_b32 v6, 0x3649539c
  123 |   7 | :::::::  | s_mov_b32 s8, 0x3f7fffce
  124 |   8 | :::::::^ | v_mov_b32 v7, 0x368637bd
  125 |   8 | :::::::: | s_mov_b32 s9, 0x3f7fffbc
  126 |   8 | x:v::::: | v_mac_f32 v0, s6, v2
  127 |   7 | :x v:::: | v_mac_f32 v1, s7, v3
  128 |   6 | ::  v:x: | v_mac_f32 v6, s8, v4
  129 |   5 | ::   v:x | v_mac_f32 v7, s9, v5
  130 |   5 | ::^   :: | v_mov_b32 v2, 0xb58637bd
  131 |   5 | :::   :: | s_mov_b32 s6, 0x3f800008
  132 |   6 | :::^  :: | v_mov_b32 v3, 0xb60637bd
  133 |   6 | ::::  :: | s_mov_b32 s7, 0x3f800011
  134 |   7 | ::::^ :: | v_mov_b32 v4, 0xb649539c
  135 |   7 | ::::: :: | s_mov_b32 s8, 0x3f800019
  136 |   8 | :::::^:: | v_mov_b32 v5, 0xb68637bd
  137 |   8 | :::::::: | s_mov_b32 s9, 0x3f800022
  138 |   8 | v:x::::: | v_mac_f32 v2, s6, v0
  139 |   7 |  v:x:::: | v_mac_f32 v3, s7, v1
  140 |   6 |   ::x:v: | v_mac_f32 v4, s8, v6
  141 |   5 |   :::x v | v_mac_f32 v5, s9, v7
  142 |   5 | ^ ::::   | v_mov_b32 v0, 0x358637bd
  143 |   5 | : ::::   | s_mov_b32 s6, 0x3f7ffff0
  144 |   6 | :^::::   | v_mov_b32 v1, 0x360637bd
  145 |   6 | ::::::   | s_mov_b32 s7, 0x3f7fffde
  146 |   7 | ::::::^  | v_mov_b32 v6, 0x3649539c
  147 |   7 | :::::::  | s_mov_b32 s8, 0x3f7fffce
  148 |   8 | :::::::^ | v_mov_b32 v7, 0x368637bd
  149 |   8 | :::::::: | s_mov_b32 s9, 0x3f7fffbc
  150 |   8 | x:v::::: | v_mac_f32 v0, s6, v2
  151 |   7 | :x v:::: | v_mac_f32 v1, s7, v3
  152 |   6 | ::  v:x: | v_mac_f32 v6, s8, v4
  153 |   5 | ::   v:x | v_mac_f32 v7, s9, v5
  154 |   5 | ::^   :: | v_mov_b32 v2, 0xb58637bd
  155 |   5 | :::   :: | s_mov_b32 s6, 0x3f800008
  156 |   6 | :::^  :: | v_mov_b32 v3, 0xb60637bd
  157 |   6 | ::::  :: | s_mov_b32 s7, 0x3f800011
  158 |   7 | ::::^ :: | v_mov_b32 v4, 0xb649539c
  159 |   7 | ::::: :: | s_mov_b32 s8, 0x3f800019
  160 |   8 | :::::^:: | v_mov_b32 v5, 0xb68637bd
  161 |   8 | :::::::: | s_mov_b32 s9, 0x3f800022
  162 |   8 | v:x::::: | v_mac_f32 v2, s6, v0
  163 |   7 |  v:x:::: | v_mac_f32 v3, s7, v1
  164 |   6 |   ::x:v: | v_mac_f32 v4, s8, v6
  165 |   5 |   :::x v | v_mac_f32 v5, s9, v7
  166 |   5 | ^ ::::   | v_mov_b32 v0, 0x358637bd
  167 |   5 | : ::::   | s_mov_b32 s6, 0x3f7ffff0
  168 |   6 | :^::::   | v_mov_b32 v1, 0x360637bd
  169 |   6 | ::::::   | s_mov_b32 s7, 0x3f7fffde
  170 |   7 | ::::::^  | v_mov_b32 v6, 0x3649539c
  171 |   7 | :::::::  | s_mov_b32 s8, 0x3f7fffce
  172 |   8 | :::::::^ | v_mov_b32 v7, 0x368637bd
  173 |   8 | :::::::: | s_mov_b32 s9, 0x3f7fffbc
  174 |   8 | x:v::::: | v_mac_f32 v0, s6, v2
  175 |   7 | :x v:::: | v_mac_f32 v1, s7, v3
  176 |   6 | ::  v:x: | v_mac_f32 v6, s8, v4
  177 |   5 | ::   v:x | v_mac_f32 v7, s9, v5
  178 |   5 | ::^   :: | v_mov_b32 v2, 0xb58637bd
  179 |   5 | :::   :: | s_mov_b32 s6, 0x3f800008
  180 |   6 | :::^  :: | v_mov_b32 v3, 0xb60637bd
  181 |   6 | ::::  :: | s_mov_b32 s7, 0x3f800011
  182 |   7 | ::::^ :: | v_mov_b32 v4, 0xb649539c
  183 |   7 | ::::: :: | s_mov_b32 s8, 0x3f800019
  184 |   8 | :::::^:: | v_mov_b32 v5, 0xb68637bd
  185 |   8 | :::::::: | s_mov_b32 s9, 0x3f800022
